57	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970SYR	0.148064687	0.104586426	0.009146341	0.025053022	0.001193001	1.33E-04	1.33E-04	6.63E-04	0.157608696	1.33E-04	0.0128579	0.166092259	0.002253446	1.33E-04	1.33E-04	0.043610817	0.14276246	1.33E-04	0.180938494	0.004374337
58	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970TGO	0.024454829	0.154672897	0.23317757	0.005140187	0.068691589	0.003894081	0.030685358	1.56E-04	0.258099688	0.002647975	1.56E-04	0.12788162	0.002647975	0.026323988	0.003894081	0.01635514	7.79E-04	0.001401869	0.036915888	0.002024922
59	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970THA	0.060698583	0.005984367	0.054347826	0.002076209	0.04457743	0.047020029	0.056301905	1.22E-04	0.207254519	0.006472887	1.22E-04	0.183317049	0.106130923	0.00109917	1.22E-04	0.040669272	0.014289204	0.121275037	0.008915486	0.039203713
60	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970TTO	1.71E-04	0.013879369	0.159184373	8.57E-04	0.218128855	0.002912954	1.71E-04	1.71E-04	0.264736121	1.71E-04	0.002912954	0.081734064	0.072823852	1.71E-04	0.002912954	0.033070596	8.57E-04	0.126285127	1.71E-04	0.018677176
61	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970TUN	0.053316886	0.03029057	0.210663377	0.046737939	0.02535636	0.031387061	1.37E-04	1.37E-04	0.281387061	1.37E-04	0.001781798	0.170641447	0.002878289	1.37E-04	0.002330044	1.37E-04	0.098821272	1.37E-04	0.043448465	1.37E-04
62	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970TUR	1.47E-04	0.021310994	0.282921811	0.034244562	0.001322751	0.035420341	0.067754262	0.028365667	0.292328042	0.00308642	1.47E-04	0.151234568	0.011904762	0.004262199	0.027189888	0.012492651	0.012492651	0.012492651	1.47E-04	7.35E-04
63	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970UKR	0.116617719	0.019211943	0.152349486	0.004038179	0.028022516	0.010890847	0.378487518	6.12E-04	0.201786588	1.22E-04	6.12E-04	0.061306902	6.12E-04	1.22E-04	1.22E-04	0.022638277	0.001101322	1.22E-04	1.22E-04	0.001101322
64	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970URY	1.41E-04	1.41E-04	0.143721847	1.41E-04	0.033361486	0.021537162	0.035613739	1.41E-04	0.194960586	1.41E-04	0.173001126	0.149915541	0.008023649	0.002393018	7.04E-04	0.207911036	0.001829955	0.001266892	0.024915541	1.41E-04
65	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970USA	9.85E-05	8.87E-04	0.018624359	8.87E-04	0.034391013	0.246452503	0.058040993	0.001281041	0.227532519	0.034785179	0.006011037	0.108888451	0.03360268	4.93E-04	9.85E-05	0.115983445	0.003251872	0.070654316	0.037150177	8.87E-04
66	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970VEN	0.013098318	1.62E-04	0.309993532	0.108829237	0.009217335	1.62E-04	0.007276843	1.62E-04	0.093952135	1.62E-04	0.02732859	0.353331177	1.62E-04	8.09E-04	0.004042691	0.007276843	1.62E-04	1.62E-04	0.0635511	1.62E-04
